1700.000000	0.00016021	1700.000000	0.000184751	1700.000000	0.000180427	1700.000000	0.000180241	1700.000000	0.000184733	1700.000000	1.71993e-08	
1750.000000	0.000160163	1750.000000	0.000184587	1750.000000	0.000180002	1750.000000	0.000179816	1750.000000	0.00018457	1750.000000	1.67392e-08	
1800.000000	0.000160173	1800.000000	0.000184478	1800.000000	0.000179621	1800.000000	0.000179436	1800.000000	0.000184462	1800.000000	1.63039e-08	
1850.000000	0.000160235	1850.000000	0.000184421	1850.000000	0.00017928	1850.000000	0.000179096	1850.000000	0.000184405	1850.000000	1.58912e-08	
1900.000000	0.000160346	1900.000000	0.000184412	1900.000000	0.000178976	1900.000000	0.000178792	1900.000000	0.000184396	1900.000000	1.54996e-08	
1950.000000	0.000160503	1950.000000	0.000184446	1950.000000	0.000178705	1950.000000	0.000178522	1950.000000	0.00018443	1950.000000	1.51273e-08	
2000.000000	0.000160702	2000.000000	0.00018452	2000.000000	0.000178465	2000.000000	0.000178283	2000.000000	0.000184505	2000.000000	1.47731e-08	
2100.000000	0.000161216	2100.000000	0.000184778	2100.000000	0.000178065	2100.000000	0.000177885	2100.000000	0.000184764	2100.000000	1.41135e-08	
2200.000000	0.000161871	2200.000000	0.000185166	2200.000000	0.00017776	2200.000000	0.000177581	2200.000000	0.000185153	2200.000000	1.3512e-08	
2300.000000	0.000162648	2300.000000	0.000185667	2300.000000	0.000177534	2300.000000	0.000177355	2300.000000	0.000185654	2300.000000	1.2961e-08	
2400.000000	0.000163536	2400.000000	0.000186266	2400.000000	0.000177374	2400.000000	0.000177197	2400.000000	0.000186254	2400.000000	1.24545e-08	
2500.000000	0.000164522	2500.000000	0.000186952	2500.000000	0.000177272	2500.000000	0.000177095	2500.000000	0.00018694	2500.000000	1.19872e-08	
2600.000000	0.000165597	2600.000000	0.000187715	2600.000000	0.000177218	2600.000000	0.000177042	2600.000000	0.000187704	2600.000000	1.15547e-08	
2700.000000	0.000166753	2700.000000	0.000188546	2700.000000	0.000177206	2700.000000	0.000177031	2700.000000	0.000188535	2700.000000	1.11532e-08	
2800.000000	0.000167982	2800.000000	0.000189437	2800.000000	0.000177229	2800.000000	0.000177055	2800.000000	0.000189426	2800.000000	1.07794e-08	
2900.000000	0.000169278	2900.000000	0.000190383	2900.000000	0.000177283	2900.000000	0.00017711	2900.000000	0.000190372	2900.000000	1.04306e-08	
3000.000000	0.000170635	3000.000000	0.000191377	3000.000000	0.000177364	3000.000000	0.000177191	3000.000000	0.000191367	3000.000000	1.01042e-08	
