Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
840.000000	5.31813e-06	840.000000	6.49359e-06	840.000000	6.49597e-06	840.000000	6.43217e-06	840.000000	6.49233e-06	840.000000	1.25855e-09	
860.000000	5.28333e-06	860.000000	6.45279e-06	860.000000	6.45528e-06	860.000000	6.39156e-06	860.000000	6.45156e-06	860.000000	1.23137e-09	
880.000000	5.25047e-06	880.000000	6.41429e-06	880.000000	6.41681e-06	880.000000	6.35314e-06	880.000000	6.41308e-06	880.000000	1.20538e-09	
900.000000	5.21945e-06	900.000000	6.37792e-06	900.000000	6.38031e-06	900.000000	6.31676e-06	900.000000	6.37674e-06	900.000000	1.1805e-09	
920.000000	5.19014e-06	920.000000	6.34356e-06	920.000000	6.34562e-06	920.000000	6.28229e-06	920.000000	6.34241e-06	920.000000	1.15666e-09	
940.000000	5.16245e-06	940.000000	6.31108e-06	940.000000	6.31264e-06	940.000000	6.24961e-06	940.000000	6.30995e-06	940.000000	1.1338e-09	
960.000000	5.13627e-06	960.000000	6.28037e-06	960.000000	6.28132e-06	960.000000	6.21859e-06	960.000000	6.27926e-06	960.000000	1.11186e-09	
980.000000	5.11153e-06	980.000000	6.25131e-06	980.000000	6.25157e-06	980.000000	6.18914e-06	980.000000	6.25022e-06	980.000000	1.09077e-09	
1000.000000	5.08813e-06	1000.000000	6.22381e-06	1000.000000	6.22334e-06	1000.000000	6.16115e-06	1000.000000	6.22274e-06	1000.000000	1.0705e-09	
1020.000000	5.06602e-06	1020.000000	6.19779e-06	1020.000000	6.19655e-06	1020.000000	6.13454e-06	1020.000000	6.19674e-06	1020.000000	1.05099e-09	
1040.000000	5.0451e-06	1040.000000	6.17315e-06	1040.000000	6.17113e-06	1040.000000	6.10923e-06	1040.000000	6.17212e-06	1040.000000	1.03221e-09	
